geoid_r,GDPpc_rIp,educ_rIp,pop_rIp,popd_rIp,allpat
974,30073.72,12.18,267118.66,5.50,1
974,30073.72,12.18,267118.66,5.50,0
974,30073.72,12.18,267118.66,5.50,6
974,30073.72,12.18,267118.66,5.50,1
974,30073.72,12.18,267118.66,5.50,2
974,30073.72,12.18,267118.66,5.50,1
974,30073.72,12.18,267118.66,5.50,17
974,30073.72,12.18,267118.66,5.50,3
974,30073.72,12.18,267118.66,5.50,0
974,30073.72,12.18,267118.66,5.50,2
974,30073.72,12.18,267118.66,5.50,0
974,30073.72,12.18,267118.66,5.50,1
974,30073.72,12.18,267118.66,5.50,0
974,30073.72,12.18,267118.66,5.50,0
974,30073.72,12.18,267118.66,5.50,0
974,30073.72,12.18,267118.66,5.50,12
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,1
975,31307.67,11.89,25613.44,3.48,1
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,1
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,2
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,6
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
975,31307.67,11.89,25613.44,3.48,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,2
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,2
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,2
976,34361.25,12.10,101035.55,5.02,3
976,34361.25,12.10,101035.55,5.02,2
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,3
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,1
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,0
976,34361.25,12.10,101035.55,5.02,2
976,34361.25,12.10,101035.55,5.02,3
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,2
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,2
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,1
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,1
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
977,27153.22,12.04,24852.04,4.24,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,2
978,50193.01,12.26,28635.66,4.96,1
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,1
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,1
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,3
978,50193.01,12.26,28635.66,4.96,1
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,3
978,50193.01,12.26,28635.66,4.96,1
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
978,50193.01,12.26,28635.66,4.96,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,2
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,2
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,2
979,64210.74,12.71,78329.20,6.10,2
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,3
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,5
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,2
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,3
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,3
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,7
979,64210.74,12.71,78329.20,6.10,3
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,1
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,0
979,64210.74,12.71,78329.20,6.10,2
979,64210.74,12.71,78329.20,6.10,4
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,7
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,4
980,28310.34,12.34,172682.67,4.48,5
980,28310.34,12.34,172682.67,4.48,1
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,2
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,2
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,1
980,28310.34,12.34,172682.67,4.48,1
980,28310.34,12.34,172682.67,4.48,1
980,28310.34,12.34,172682.67,4.48,2
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,3
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,3
980,28310.34,12.34,172682.67,4.48,2
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,1
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,3
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,0
980,28310.34,12.34,172682.67,4.48,2
981,47578.67,11.81,1854196.00,5.59,0
981,47578.67,11.81,1854196.00,5.59,4
981,47578.67,11.81,1854196.00,5.59,6
981,47578.67,11.81,1854196.00,5.59,22
981,47578.67,11.81,1854196.00,5.59,4
981,47578.67,11.81,1854196.00,5.59,19
981,47578.67,11.81,1854196.00,5.59,76
981,47578.67,11.81,1854196.00,5.59,57
981,47578.67,11.81,1854196.00,5.59,8
981,47578.67,11.81,1854196.00,5.59,0
981,47578.67,11.81,1854196.00,5.59,77
981,47578.67,11.81,1854196.00,5.59,15
981,47578.67,11.81,1854196.00,5.59,11
981,47578.67,11.81,1854196.00,5.59,1
981,47578.67,11.81,1854196.00,5.59,13
981,47578.67,11.81,1854196.00,5.59,14
981,47578.67,11.81,1854196.00,5.59,12
981,47578.67,11.81,1854196.00,5.59,15
981,47578.67,11.81,1854196.00,5.59,25
981,47578.67,11.81,1854196.00,5.59,9
981,47578.67,11.81,1854196.00,5.59,2
981,47578.67,11.81,1854196.00,5.59,20
981,47578.67,11.81,1854196.00,5.59,10
981,47578.67,11.81,1854196.00,5.59,32
981,47578.67,11.81,1854196.00,5.59,11
981,47578.67,11.81,1854196.00,5.59,3
981,47578.67,11.81,1854196.00,5.59,4
981,47578.67,11.81,1854196.00,5.59,4
981,47578.67,11.81,1854196.00,5.59,2
981,47578.67,11.81,1854196.00,5.59,7
981,47578.67,11.81,1854196.00,5.59,6
981,47578.67,11.81,1854196.00,5.59,11
981,47578.67,11.81,1854196.00,5.59,10
981,47578.67,11.81,1854196.00,5.59,0
981,47578.67,11.81,1854196.00,5.59,1
981,47578.67,11.81,1854196.00,5.59,28
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,2
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,7
982,29211.09,11.61,317449.47,3.61,16
982,29211.09,11.61,317449.47,3.61,26
982,29211.09,11.61,317449.47,3.61,15
982,29211.09,11.61,317449.47,3.61,1
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,27
982,29211.09,11.61,317449.47,3.61,3
982,29211.09,11.61,317449.47,3.61,6
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,4
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,5
982,29211.09,11.61,317449.47,3.61,1
982,29211.09,11.61,317449.47,3.61,10
982,29211.09,11.61,317449.47,3.61,2
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,1
982,29211.09,11.61,317449.47,3.61,2
982,29211.09,11.61,317449.47,3.61,6
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,2
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
982,29211.09,11.61,317449.47,3.61,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,1
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,2
983,26998.13,10.87,254052.27,3.62,4
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,11
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,1
983,26998.13,10.87,254052.27,3.62,2
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,14
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,3
983,26998.13,10.87,254052.27,3.62,1
983,26998.13,10.87,254052.27,3.62,2
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,10
983,26998.13,10.87,254052.27,3.62,1
983,26998.13,10.87,254052.27,3.62,0
983,26998.13,10.87,254052.27,3.62,1
983,26998.13,10.87,254052.27,3.62,2
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,4
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,6
984,28879.15,11.14,395630.84,3.53,26
984,28879.15,11.14,395630.84,3.53,25
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,13
984,28879.15,11.14,395630.84,3.53,6
984,28879.15,11.14,395630.84,3.53,3
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,3
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,8
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,7
984,28879.15,11.14,395630.84,3.53,13
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,14
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,2
984,28879.15,11.14,395630.84,3.53,2
984,28879.15,11.14,395630.84,3.53,3
984,28879.15,11.14,395630.84,3.53,9
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,0
984,28879.15,11.14,395630.84,3.53,1
984,28879.15,11.14,395630.84,3.53,8
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,3
985,29432.38,10.97,268057.09,3.34,11
985,29432.38,10.97,268057.09,3.34,3
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,2
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,5
985,29432.38,10.97,268057.09,3.34,4
985,29432.38,10.97,268057.09,3.34,5
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,7
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,3
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,2
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,3
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,1
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,0
985,29432.38,10.97,268057.09,3.34,2
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,1
986,29100.44,10.98,245074.47,3.77,1
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,1
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,1
986,29100.44,10.98,245074.47,3.77,2
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,4
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,1
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,1
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,3
986,29100.44,10.98,245074.47,3.77,0
986,29100.44,10.98,245074.47,3.77,2
986,29100.44,10.98,245074.47,3.77,1
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,4
987,29432.38,10.82,306669.00,3.34,3
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,1
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,3
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,1
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,1
987,29432.38,10.82,306669.00,3.34,1
987,29432.38,10.82,306669.00,3.34,5
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,6
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,2
987,29432.38,10.82,306669.00,3.34,6
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,5
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,2
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,0
987,29432.38,10.82,306669.00,3.34,1
987,29432.38,10.82,306669.00,3.34,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,1
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,1
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,1
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,3
988,29100.44,10.98,162482.80,2.94,1
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,1
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,2
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
988,29100.44,10.98,162482.80,2.94,0
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,3
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,6
989,28657.85,10.73,215311.16,3.00,14
989,28657.85,10.73,215311.16,3.00,9
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,4
989,28657.85,10.73,215311.16,3.00,4
989,28657.85,10.73,215311.16,3.00,5
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,13
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,4
989,28657.85,10.73,215311.16,3.00,2
989,28657.85,10.73,215311.16,3.00,2
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,9
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,13
989,28657.85,10.73,215311.16,3.00,7
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,2
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,0
989,28657.85,10.73,215311.16,3.00,1
989,28657.85,10.73,215311.16,3.00,17
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,3
990,26776.83,10.86,53367.52,2.89,1
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,2
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,1
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,1
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,1
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,1
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
990,26776.83,10.86,53367.52,2.89,0
991,30760.16,10.86,135384.00,3.91,3
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,1
991,30760.16,10.86,135384.00,3.91,2
991,30760.16,10.86,135384.00,3.91,1
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,2
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,1
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,1
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
991,30760.16,10.86,135384.00,3.91,0
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,9
992,30096.27,11.21,1041785.25,4.63,1
992,30096.27,11.21,1041785.25,4.63,12
992,30096.27,11.21,1041785.25,4.63,46
992,30096.27,11.21,1041785.25,4.63,13
992,30096.27,11.21,1041785.25,4.63,3
992,30096.27,11.21,1041785.25,4.63,4
992,30096.27,11.21,1041785.25,4.63,10
992,30096.27,11.21,1041785.25,4.63,8
992,30096.27,11.21,1041785.25,4.63,9
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,6
992,30096.27,11.21,1041785.25,4.63,1
992,30096.27,11.21,1041785.25,4.63,6
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,2
992,30096.27,11.21,1041785.25,4.63,4
992,30096.27,11.21,1041785.25,4.63,5
992,30096.27,11.21,1041785.25,4.63,13
992,30096.27,11.21,1041785.25,4.63,6
992,30096.27,11.21,1041785.25,4.63,32
992,30096.27,11.21,1041785.25,4.63,3
992,30096.27,11.21,1041785.25,4.63,2
992,30096.27,11.21,1041785.25,4.63,6
992,30096.27,11.21,1041785.25,4.63,1
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,0
992,30096.27,11.21,1041785.25,4.63,1
992,30096.27,11.21,1041785.25,4.63,1
992,30096.27,11.21,1041785.25,4.63,8
992,30096.27,11.21,1041785.25,4.63,7
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,2
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,3
993,28215.26,11.01,261453.34,3.92,3
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,0
